統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,外資持股比,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減張_當日,B4_借券減幅_當日,B4_借券減張_當日,B4_融券增幅_當日,B4_融券增張_當日,B4_融資增幅_當日,B4_借券增幅_當日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B6_總額(億),B6_收盤價,B6_成交均價,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_主力連買動態,B8_斥資(億),B8_乖離率(%),B8_吃豆腐動態,B8_吃貨斥資(萬),B8_上榜期程,B8_集中度動態,B8_單日Δ,B8_5日Δ
009817,國泰日本不動產,ETF/基金/其他,09/23,8.87,-0.34,1738.0,15.4,,10.51,⏸️ 平量滯漲 (拋壓增大，高位見頂),55.39858728557012,1.47,,,,,,,,,1.40,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,0.0,,🔄 持平,0.0,-1.67,↗️ 微增,0.03,-0.81,↗️ 微增,0.35,-0.62000006,↘️ 微減,-0.05,-1.48,,,,,,,,,,,,,,,,,,,
00980D,主動聯博投等入息,ETF/基金/其他,09/23,19.83,-0.05,864.0,17.1,,9.84,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),354.7872340425532,1.74,,,,,,,,,0.60,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009808,華南永昌優選50,ETF/基金/其他,09/23,32.29,0.22,74.0,2.4,,4.23,⚖️ 溫和震盪整理,-54.28571428571429,0.57,,,,,,,,,2.60,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,🔥 大增,1.07,0.6400002,🔥 大增,1.07,-1.6599998,📈 小增,0.72,1.99,📈 小增,0.72,1.99,,,,,,,,,,,,,,,,,,,
009805,台新美國電力基建,ETF/基金/其他,09/23,15.15,1.27,8377.0,126.0,,59.04,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),157.66871165644173,2.13,,,,,,,,,0.50,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,0.0,,,⚠️ 大減,-1.13,-3.63,📉 小減,-0.98,-3.29,⚠️ 大減,-1.1,-3.08,⚠️ 大減,-1.13,-3.1000001,,,,,,,,,,,,,,,,,,,
00761B,國泰A級公司債,ETF/基金/其他,09/23,33.0,0.24,223.0,7.35,,11.89,⚖️ 溫和震盪整理,-55.98802395209581,0.62,,,,,,,,,0.50,⚪ 觀望 (無資料),,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00694B,富邦美債1-3,ETF/基金/其他,09/23,41.55,0.19,181.0,7.52,,29.8,⚖️ 溫和震盪整理,-87.36134453781513,0.25,,,,,,,,,0.90,,🔄 持平 (0.00%),🔥 持續加碼 (0.18%),🔄 今日量縮持平,🌐 外資週連買(4)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00740B,富邦全球投等債,ETF/基金/其他,09/23,37.17,0.27,1725.0,64.1,,68.96,⏸️ 平量滯漲 (拋壓增大，高位見頂),7.550335570469779,0.93,,,,,,,,,0.10,,🔄 持平 (0.00%),,🔄 今日量縮持平,🌐 外資週連買(2)-🌱 週線發動,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00981T,平衡凱基雙核收息,ETF/基金/其他,09/23,11.88,0.17,2989.0,35.6,,26.32,⏸️ 平量滯漲 (拋壓增大，高位見頂),36.398467432950184,1.35,,,,,,,,,0.50,,🔥 強延續 (14.00%),,🔥 持續加碼 (0.17%),,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00646,元大S&P500,ETF/基金/其他,09/23,77.6,0.0,2650.0,205.0,,203.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),-50.48309178743962,1.01,,,,,,,,,0.60,,🔄 持平 (0.00%),,🔄 今日量縮持平,🌐 外資日連買(3)-🆕 試單觀察 | 🏦 投信週連買(5)-🚀 趨勢加溫,,,,,,,,,,,↘️ 微減,-0.05,2.56,↗️ 微增,0.37,2.3300002,↗️ 微增,0.15,2.0900002,↗️ 微增,0.06,1.7899997,,,,,,,,,,,,,,,,,,,
009803,玉山市值動能50,ETF/基金/其他,09/23,21.66,0.42,2524.0,54.8,,82.34,⚖️ 溫和震盪整理,-53.94957983193278,0.67,,,,,,,,,1.00,,🔄 持平 (0.00%),🔥 持續加碼 (0.09%),🔄 今日量縮持平,🌐 外資日連買(4)-🆕 試單觀察,,,-2.39,-30.0,0.0,0.0,,,,,🚀 劇增,2.89,-4.7299995,🚀 劇增,3.42,-5.01,🚀 劇增,3.52,-4.7799997,🚀 劇增,4.07,-3.2799997,,,,,,,,,,,,,,,,,,,
009814,富邦標普500,ETF/基金/其他,09/23,11.48,0.09,409.0,4.7,,5.91,⏸️ 平量滯漲 (拋壓增大，高位見頂),-37.165775401069524,0.8,,,,,,,,,0.60,,🔄 持平 (0.00%),,🔄 今日量縮持平,🏦 投信週連買(11)-👑 長線主控,🔼 進駐,,-18.2,,,,,,,,📈 小增,0.59,1.4399998,📈 小增,0.59,0.7799999,📈 小增,0.99,1.6600001,↗️ 微增,0.27,1.1800002,,,,,,,,,,,,,,,,,,,
00929,復華台灣科技優息,ETF/基金/其他,09/23,29.14,0.03,13920.0,406.0,,758.6,⚖️ 溫和震盪整理,-57.17299578059072,0.54,,,,,,,,,0.60,,🔥 強延續 (18.00%),,🔥 持續加碼 (0.05%),🌐 外資週連買(2)-🌱 週線發動,,,-2.37,-217.0,,,,,,,↘️ 微減,-0.2,-0.33999994,↘️ 微減,-0.22,-0.23999995,↘️ 微減,-0.23,-0.21999997,↘️ 微減,-0.24,-0.18999997,,,,,,,,,,,,,,,,,,,
00662,富邦NASDAQ,ETF/基金/其他,09/23,125.0,0.77,2853.0,357.0,,394.0,⏸️ 平量滯漲 (拋壓增大，高位見頂),-23.39055793991416,0.91,,,,,,,,,0.30,,🔄 持平 (0.00%),,🔄 今日量縮持平,🌐 外資週連買(5)-🚀 趨勢加溫,,,0.75,9.0,-4.05,-708.0,,,,,⚠️ 大減,-1.29,-2.01,⚠️ 大減,-1.1,-1.81,📉 小減,-0.96,-1.67,📉 小減,-0.92,-1.42,,,,,,,,,,,,,,,,,,,
00641R,富邦日本反1,ETF/基金/其他,09/23,3.62,-0.82,237.0,0.86,,3.34,⚖️ 溫和震盪整理,-49.411764705882355,0.26,,,,,,,,,0.00,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00671R,富邦NASDAQ反1,ETF/基金/其他,09/23,2.34,-0.43,2516.0,5.87,,18.05,⚖️ 溫和震盪整理,-74.02654867256638,0.33,,,,,,,,,0.30,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00664R,國泰臺灣加權反1,ETF/基金/其他,09/23,1.54,-0.65,15410.0,23.6,,32.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),-21.333333333333325,0.72,,,,,,,,,0.00,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,898.0,,-1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00669R,國泰美國道瓊反1,ETF/基金/其他,09/23,5.32,0.19,260.0,1.38,,4.39,⚖️ 溫和震盪整理,-64.52442159383034,0.31,,,,,,,,,0.20,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🔼 進駐,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00633L,富邦上証正2,ETF/基金/其他,09/23,47.67,-1.43,1049.0,50.4,,65.66,⏸️ 平量滯漲 (拋壓增大，高位見頂),-55.00000000000001,0.77,,,,,,,,,0.20,,🔄 持平 (0.00%),,💤 籌碼沉澱中,🌐 外資週連買(2)-🌱 週線發動,,,,160.0,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00636,國泰中國A50,ETF/基金/其他,09/23,27.39,-0.65,519.0,14.2,,8.01,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),121.87499999999996,1.77,,,,,,,,,0.30,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,0.0,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,,,,,,,,,,,,,,
006208,富邦台50,ETF/基金/其他,09/23,257.0,0.51,1318.0,339.0,,569.0,⚖️ 溫和震盪整理,-43.87417218543046,0.6,,,,,,,,,1.10,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),🌐 外資日連買(5)-⚡ 買盤點火,🔥 點火,,-0.44,,-15.1,-1100.0,0.0,,,,↘️ 微減,-0.15,-0.06000001,↘️ 微減,-0.15,-0.11000001,↘️ 微減,-0.11,-0.11000001,↘️ 微減,-0.17,-0.19000001,,,,,,,,,,,,,,,,,,,
00408A,主動第一金優股息,ETF/基金/其他,09/23,10.51,0.38,2131.0,22.4,,17.44,⏸️ 平量滯漲 (拋壓增大，高位見頂),61.151079136690626,1.28,,,,,,,,,0.50,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,🔼 進駐,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006207,復華滬深,ETF/基金/其他,09/23,32.04,-1.02,306.0,9.83,,6.1,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),158.6842105263158,1.61,,,,,,,,,2.50,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,-4.56,↗️ 微增,0.39,-0.95000005,🚨 劇減,-2.08,-3.61,,,,,,,,,,,,,,,,,,,
00654R,富邦印度反1,ETF/基金/其他,09/23,6.95,0.14,8.0,0.06,,0.26,⚖️ 溫和震盪整理,-92.94117647058823,0.23,,,,,,,,,0.00,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00655L,國泰中國A50正2,ETF/基金/其他,09/23,33.07,-1.64,472.0,15.7,,14.71,🥀 平量價縮 (下跌中繼，弱反彈信號),-32.327586206896555,1.07,,,,,,,,,0.30,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006205,富邦上証,ETF/基金/其他,09/23,40.17,-0.79,51.0,2.08,,4.97,⚖️ 溫和震盪整理,-22.388059701492537,0.42,,,,,,,,,0.70,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,,,,,,,,↘️ 微減,-0.04,0.21000001,↘️ 微減,-0.04,0.42000002,🔄 持平,-0.0,2.7,🔄 持平,-0.0,0.039999977,,,,,,,,,,,,,,,,,,,
00648R,元大S&P500反1,ETF/基金/其他,09/23,3.88,0.0,149.0,0.58,,1.61,⚖️ 溫和震盪整理,-64.63414634146342,0.36,,,,,,,,,0.70,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882A,國泰特,ETF/基金/其他,09/23,60.3,0.0,24.0,1.44,,2.44,⚖️ 溫和震盪整理,-68.96551724137932,0.59,,,,,,,,,0.00,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881B,富邦金乙特,ETF/基金/其他,09/23,60.9,0.0,6.0,0.35,,0.37,⏸️ 平量滯漲 (拋壓增大，高位見頂),337.5,0.95,,,,,,,,,0.00,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00687C,國泰20年美債+櫃U,ETF/基金/其他,09/23,9.07,0.22,25.0,0.23,,0.24,⏸️ 平量滯漲 (拋壓增大，高位見頂),0.0,0.96,,,,,,,,,,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006204,永豐臺灣加權,ETF/基金/其他,09/23,239.55,-0.02,25.0,6.07,,4.51,⏸️ 平量滯漲 (拋壓增大，高位見頂),14.312617702448227,1.35,,,,,,,,,2.50,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,,,,,,,,,,,,,,
006203,元大MSCI台灣,ETF/基金/其他,09/23,203.45,-0.25,26.0,5.37,,3.59,⏸️ 平量滯漲 (拋壓增大，高位見頂),193.44262295081967,1.5,,,,,,,,,78.60,,🔄 持平 (0.00%),,💤 籌碼沉澱中,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,7.21,🔄 持平,-0.0,7.21,🔄 持平,-0.0,1.29,🔄 持平,-0.0,1.29,,,,,,,,,,,,,,,,,,,
006201,元大富櫃50,ETF/基金/其他,09/23,46.28,-0.64,179.0,8.28,,12.39,⚖️ 溫和震盪整理,-53.74301675977653,0.67,,,,,,,,,0.50,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,5.88,1.0,5.67,,🚀 劇增,5.2,1.9799999,📈 小增,0.85,-1.9700001,🚨 劇減,-2.16,-4.57,↗️ 微增,0.12,-0.49,,,,,,,,,,,,,,,,,,,
006206,元大上證50,ETF/基金/其他,09/23,37.65,-0.53,6.0,0.24,,0.87,⚖️ 溫和震盪整理,-47.82608695652174,0.28,,,,,,,,,0.30,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,,,,,,,,,,↘️ 微減,-0.05,-3.6000001,↗️ 微增,0.09,0.3300001,↗️ 微增,0.09,0.3400001,↗️ 微增,0.09,0.33999985,,,,,,,,,,,,,,,,,,,
00686R,群益臺灣加權反1,ETF/基金/其他,09/23,0.94,0.0,2952.0,2.77,,7.19,⚖️ 溫和震盪整理,-56.58307210031348,0.39,,,,,,,,,0.30,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),🌐 外資週連買(2)-🌱 週線發動,,,,,,,2.06,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00684R,期元大美元指反1,ETF/基金/其他,09/23,14.98,-0.33,51.0,0.76,,0.7,⏸️ 平量滯漲 (拋壓增大，高位見頂),-17.391304347826086,1.09,,,,,,,,,0.00,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00679B,元大美債20年,ETF/基金/其他,09/23,25.68,0.39,10778.0,276.0,,295.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),9.523809523809534,0.93,,,,,,,,,0.60,,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),🌐 外資週連買(2)-🌱 週線發動,,,-0.03,-1.0,,-36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009829,大華韓國KOSPI50,ETF/基金/其他,09/23,11.12,1.37,24250.0,270.0,,234.0,⏸️ 平量滯漲 (拋壓增大，高位見頂),-30.41237113402062,1.15,,,,,,,,,3.40,,,🔥 持續加碼 (0.34%),,🌐 外資日連買(4)-🆕 試單觀察,,,18.3,4510.0,-29.9,-3771.0,1.5,7.0,,,⚠️ 大減,-1.19,-9.059999,⚠️ 大減,-1.24,-7.97,🚨 劇減,-2.15,-7.51,⚠️ 大減,-1.46,-4.52,,,,,,,,,,,,,,,,,,,
00847B,中信美國市政債,ETF/基金/其他,09/23,24.22,-0.21,402.0,9.76,,10.48,⏸️ 平量滯漲 (拋壓增大，高位見頂),-5.2427184466019465,0.93,,,,,,,,,2.00,,,🔥 持續加碼 (1.94%),,🌐 外資日連買(5)-⚡ 買盤點火 | 🌐 外資週連買(4)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00859B,群益0-1年美債,ETF/基金/其他,09/23,40.46,0.0,2118.0,85.7,,116.26,⏸️ 平量滯漲 (拋壓增大，高位見頂),-34.07692307692307,0.74,,,,,,,,,2.40,,,🔥 持續加碼 (0.20%),,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009820,元大納斯達克精選,ETF/基金/其他,09/23,10.48,0.67,24644.0,258.0,,167.24,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),0.3891050583657574,1.54,,,,,,,,,1.80,,,🚨 轉賣反轉 (-0.01%),,🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,50.0,,,⚠️ 大減,-1.05,-1.9999998,📉 小減,-0.92,-2.1999998,📉 小減,-0.95,-2.01,📉 小減,-0.84,-2.0100002,,,,,,,,,,,,,,,,,,,
00734B,台新JPM新興債,ETF/基金/其他,09/23,15.33,0.13,215.0,3.3,,3.11,⏸️ 平量滯漲 (拋壓增大，高位見頂),95.26627218934911,1.06,,,,,,,,,1.70,,,🔄 今日量縮持平,,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00983B,大華優利美公債20,ETF/基金/其他,09/23,15.04,0.4,347.0,5.21,,3.27,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),256.8493150684932,1.59,,,,,,,,,0.90,,,🔥 持續加碼 (0.39%),,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009819,中信數據及電力,ETF/基金/其他,09/23,9.82,0.41,2162.0,21.2,,29.84,⏸️ 平量滯漲 (拋壓增大，高位見頂),-50.697674418604656,0.71,,,,,,,,,0.60,,,🔄 今日量縮持平,,🌐 外資日連買(6)-⚡ 買盤點火,🔼 進駐,,,10.0,0.0,0.0,,,,,📉 小減,-0.75,-6.05,↘️ 微減,-0.42,-5.86,↘️ 微減,-0.42,-5.4399996,↘️ 微減,-0.49,-5.48,,,,,,,,,,,,,,,,,,,
009809,富邦淨零ESG50,ETF/基金/其他,09/23,18.69,0.16,81.0,1.53,,5.95,⚖️ 溫和震盪整理,35.39823008849559,0.26,,,,,,,,,1.70,,,⚪ 觀望 (無資料),,,,,,,,,,,,,📈 小增,0.52,3.6099994,📈 小增,0.52,3.6099994,📈 小增,0.52,3.6099994,📈 小增,0.72,3.84,,,,,,,,,,,,,,,,,,,
009811,統一美國50,ETF/基金/其他,09/23,13.59,0.15,491.0,6.67,,18.27,⚖️ 溫和震盪整理,-78.0592105263158,0.37,,,,,,,,,0.50,,,⚪ 觀望 (無資料),,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,0.0,,,,,,,,↗️ 微增,0.49,-4.1600003,📈 小增,0.83,-3.35,📈 小增,0.86,-3.52,📈 小增,0.63,-2.8400002,,,,,,,,,,,,,,,,,,,
009801,中信美國創新科技,ETF/基金/其他,09/23,11.76,0.86,1601.0,18.8,,8.66,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),160.0276625172891,2.17,,,,,,,,,0.90,,,⚪ 觀望 (無資料),,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,0.0,,,,,,,,📉 小減,-0.86,-11.18,📉 小減,-0.86,-9.190001,📉 小減,-0.81,-8.389999,↘️ 微減,-0.06,-6.0499997,,,,,,,,,,,,,,,,,,,
00985D,主動貝萊德優投等,ETF/基金/其他,09/23,9.74,0.0,2275.0,22.2,,13.5,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),38.74999999999999,1.64,,,,,,,,,33.70,,,⚪ 觀望 (無資料),,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00783,富邦中証500,ETF/基金/其他,09/23,28.09,-0.71,60.0,1.69,,3.25,⚖️ 溫和震盪整理,-2.3121387283236983,0.52,,,,,,,,,4.20,,,⚪ 觀望 (無資料),,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔥 大增,1.07,1.3399999,🔥 大增,1.07,1.3399999,,,,,,,,,,,,,,,,,,,
00864B,中信美國公債0-1,ETF/基金/其他,09/23,45.98,-0.02,643.0,29.6,,57.92,⚖️ 溫和震盪整理,-53.965785381026436,0.51,,,,,,,,,0.70,,,⚪ 觀望 (無資料),,,,🚨 高危,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00741B,富邦全球非投等債,ETF/基金/其他,09/23,36.97,0.0,195.0,7.2,,4.57,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),123.60248447204967,1.58,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00886,永豐美國科技,ETF/基金/其他,09/23,49.46,0.45,21.0,1.03,,1.11,⏸️ 平量滯漲 (拋壓增大，高位見頂),-26.428571428571423,0.93,,,,,,,,,3.10,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🚀 劇增,13.5,-0.16,↗️ 微增,0.31,-0.120000005,,,,,,,,,,,,,,,,,,,
00862B,中信投資級公司債,ETF/基金/其他,09/23,30.33,0.26,416.0,12.6,,15.02,⏸️ 平量滯漲 (拋壓增大，高位見頂),-17.105263157894733,0.84,,,,,,,,,0.20,,,,,🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009822,華南永昌未來金融,ETF/基金/其他,09/23,10.01,0.3,2391.0,24.0,,10.2,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),12.149532710280386,2.35,,,,,,,,,0.20,,,,,,🔼 進駐,,50.0,,,,,,,,🚨 劇減,-2.87,1.7400007,⚠️ 大減,-1.49,2.5400002,🚨 劇減,-2.41,1.4400004,🚨 劇減,-2.35,2.1799998,,,,,,,,,,,,,,,,,,,
00858,永豐美國500大,ETF/基金/其他,09/23,36.33,0.25,306.0,11.1,,15.52,⏸️ 平量滯漲 (拋壓增大，高位見頂),-50.0,0.72,,,,,,,,,0.60,,,,,🌐 外資日連買(5)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,0.0,,,,,,,,🚀 劇增,1.77,1.1700001,↗️ 微增,0.34,0.32,📈 小增,0.97,0.95000005,📈 小增,0.92,0.4799999,,,,,,,,,,,,,,,,,,,
00890B,凱基ESGBBB債15+,ETF/基金/其他,09/23,31.09,0.16,115.0,3.58,,3.37,⏸️ 平量滯漲 (拋壓增大，高位見頂),4.678362573099415,1.06,,,,,,,,,0.80,,,,,🌐 外資週連買(2)-🌱 週線發動,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00980B,台新特選IG債10+,ETF/基金/其他,09/23,9.14,0.22,101.0,0.92,,2.96,⚖️ 溫和震盪整理,-29.230769230769226,0.31,,,,,,,,,0.60,,,,,,🔼 進駐,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00987D,主動統一美債量化,ETF/基金/其他,09/23,9.91,0.3,464.0,4.59,,13.1,⚖️ 溫和震盪整理,-55.4368932038835,0.35,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00781B,國泰A級科技債,ETF/基金/其他,09/23,26.67,0.38,124.0,3.32,,4.51,⏸️ 平量滯漲 (拋壓增大，高位見頂),4.731861198738163,0.74,,,,,,,,,0.00,,,,,🌐 外資週連買(2)-🌱 週線發動,,,-6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,華南永昌NASDAQxT,ETF/基金/其他,09/23,21.22,0.66,307.0,6.51,,6.02,⏸️ 平量滯漲 (拋壓增大，高位見頂),14.814814814814813,1.08,,,,,,,,,0.40,,,,,,🔼 進駐,,0.0,,,,,,,,↗️ 微增,0.37,-3.5300004,↗️ 微增,0.37,-3.53,↗️ 微增,0.37,-3.5399997,↗️ 微增,0.39,-2.5200002,,,,,,,,,,,,,,,,,,,
009802,富邦旗艦50,ETF/基金/其他,09/23,20.14,-0.15,3408.0,68.7,,119.2,⚖️ 溫和震盪整理,-53.58108108108108,0.58,,,,,,,,,1.00,,,,,🌐 外資日連買(6)-⚡ 買盤點火,,,-11.5,-178.0,0.0,,,,,,⚠️ 大減,-1.12,6.880001,⚠️ 大減,-1.12,6.62,⚠️ 大減,-1.23,6.46,⚠️ 大減,-1.21,6.04,,,,,,,,,,,,,,,,,,,
00697B,元大美債7-10,ETF/基金/其他,09/23,34.44,0.26,303.0,10.4,,13.26,⏸️ 平量滯漲 (拋壓增大，高位見頂),-38.8235294117647,0.78,,,,,,,,,0.30,,,,,🌐 外資週連買(2)-🌱 週線發動,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00786B,元大10年IG銀行債,ETF/基金/其他,09/23,31.47,0.06,16.0,0.5,,1.09,⚖️ 溫和震盪整理,-69.51219512195121,0.46,,,,,,,,,0.50,,,,,🌐 外資日連買(3)-🆕 試單觀察,🔼 進駐,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00724B,群益投資級金融債,ETF/基金/其他,09/23,32.6,0.22,4637.0,151.0,,130.8,⏸️ 平量滯漲 (拋壓增大，高位見頂),33.628318584070804,1.15,,,,,,,,,0.00,,,,,🌐 外資週連買(3)-🌱 週線發動,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00928,中信上櫃ESG30,ETF/基金/其他,09/23,33.43,-0.51,282.0,9.44,,17.77,⚖️ 溫和震盪整理,-59.134199134199136,0.53,,,,,,,,,0.60,,,,,,,,-1.48,,,,0.0,,,,📈 小增,0.91,-0.52,📈 小增,0.86,1.54,📉 小減,-0.97,3.57,🚨 劇減,-2.28,4.84,,,,,,,,,,,,,,,,,,,
009823,群益S&P500,ETF/基金/其他,09/23,10.51,0.1,4096.0,43.0,,39.78,⏸️ 平量滯漲 (拋壓增大，高位見頂),-30.1948051948052,1.08,,,,,,,,,0.20,,,,,🌐 外資週連買(4)-🌱 週線發動,🔼 進駐,,-5.08,,,,,,,,📈 小增,0.68,-3.23,📈 小增,0.69,-3.71,📈 小增,0.69,-4.13,📈 小增,0.73,-4.0,,,,,,,,,,,,,,,,,,,
